[RUN] AUH_HepG2_20260707-012346
[DIR] logs=results/logs model=results/model metrics=results/metrics
[CFG] results/logs/AUH_HepG2_20260707-012346_config.json
AUH_HepG2 	 Train Epoch: 1     avg.loss: 0.9481 Acc: 0.66%, AUC: 0.7534, PRC: 0.6260, MCC: 0.3197, lr: 0.000040
AUH_HepG2 	 Test  Epoch: 1     avg.loss: 0.6954 Acc: 0.72%, AUC: 0.8288 (0.8288), PRC: 0.7095, MCC: 0.4512, 1
AUH_HepG2 	 Train Epoch: 2     avg.loss: 0.6600 Acc: 0.76%, AUC: 0.8472, PRC: 0.7544, MCC: 0.5162, lr: 0.000080
AUH_HepG2 	 Test  Epoch: 2     avg.loss: 0.7553 Acc: 0.77%, AUC: 0.8406 (0.8406), PRC: 0.7276, MCC: 0.4574, 2
AUH_HepG2 	 Train Epoch: 3     avg.loss: 0.6500 Acc: 0.77%, AUC: 0.8553, PRC: 0.7664, MCC: 0.5257, lr: 0.000120
AUH_HepG2 	 Test  Epoch: 3     avg.loss: 0.6759 Acc: 0.79%, AUC: 0.8432 (0.8432), PRC: 0.7357, MCC: 0.5089, 3
AUH_HepG2 	 Train Epoch: 4     avg.loss: 0.6475 Acc: 0.77%, AUC: 0.8620, PRC: 0.7775, MCC: 0.5279, lr: 0.000160
AUH_HepG2 	 Test  Epoch: 4     avg.loss: 0.6731 Acc: 0.79%, AUC: 0.8472 (0.8472), PRC: 0.7397, MCC: 0.5114, 4
AUH_HepG2 	 Train Epoch: 5     avg.loss: 0.6274 Acc: 0.79%, AUC: 0.8708, PRC: 0.7888, MCC: 0.5563, lr: 0.000200
AUH_HepG2 	 Test  Epoch: 5     avg.loss: 0.8300 Acc: 0.76%, AUC: 0.8409 (0.8472), PRC: 0.7354, MCC: 0.4223, 4
AUH_HepG2 	 Train Epoch: 6     avg.loss: 0.6186 Acc: 0.79%, AUC: 0.8771, PRC: 0.7943, MCC: 0.5674, lr: 0.000240
AUH_HepG2 	 Test  Epoch: 6     avg.loss: 0.6827 Acc: 0.79%, AUC: 0.8468 (0.8472), PRC: 0.7471, MCC: 0.5148, 4
AUH_HepG2 	 Train Epoch: 7     avg.loss: 0.6090 Acc: 0.80%, AUC: 0.8829, PRC: 0.8015, MCC: 0.5791, lr: 0.000280
AUH_HepG2 	 Test  Epoch: 7     avg.loss: 0.6720 Acc: 0.80%, AUC: 0.8546 (0.8546), PRC: 0.7557, MCC: 0.5274, 7
AUH_HepG2 	 Train Epoch: 8     avg.loss: 0.5947 Acc: 0.80%, AUC: 0.8873, PRC: 0.8129, MCC: 0.5841, lr: 0.000320
AUH_HepG2 	 Test  Epoch: 8     avg.loss: 0.6934 Acc: 0.78%, AUC: 0.8411 (0.8546), PRC: 0.7284, MCC: 0.4840, 7
AUH_HepG2 	 Train Epoch: 9     avg.loss: 0.5859 Acc: 0.80%, AUC: 0.8974, PRC: 0.8287, MCC: 0.5931, lr: 0.000360
AUH_HepG2 	 Test  Epoch: 9     avg.loss: 0.9043 Acc: 0.76%, AUC: 0.8624 (0.8624), PRC: 0.7648, MCC: 0.4302, 9
AUH_HepG2 	 Train Epoch: 10     avg.loss: 0.5776 Acc: 0.81%, AUC: 0.9064, PRC: 0.8371, MCC: 0.6109, lr: 0.000400
